record_idx,scene_id,iou_c0,iou_c1,iou_c2,iou_c3,miou
970,1549413868.0,0.87997299729973,0.8405298620665326,0.6430043803143519,nan,0.7878357465602047
4805,1553437523.0,0.40139560979030786,0.8868578532119249,0.0,0.5665239413085479,0.46369435107769513
7980,1557548052.0,0.7460694613734898,0.8444348370553684,0.6027951685322204,0.5442466907937138,0.6843865394386981
6572,1563904164.0,0.6503648638101928,0.7753350328601165,0.4109774853676251,0.3869170530252854,0.555898608765805
558,1577798876.0,0.8840779264276278,0.9009524437267245,nan,0.7813016843303033,0.855444018161552
5616,1564370394.0,0.6627488800102617,0.26401073382185986,0.39506972491046255,0.0,0.330457334685646
4082,1576402712.0,0.4133011854530842,0.7861513706865096,0.43156551849826863,0.6097631357460623,0.5601953025959813
8980,1592127136.0,0.8623781259469191,0.722427696598557,0.13198537319853731,0.545254891521363,0.565511521816344
7947,1593335460.0,0.6442465885996322,0.9502464283486182,0.34643605870020966,0.6251174896970574,0.6415116413363794
9936,1555475416.0,0.9996681213378906,nan,nan,0.0,0.4998340606689453
1286,1575348032.0,0.84153546919153,0.8441232877696292,nan,0.6275046427524191,0.7710544665711927
6546,1584525360.0,0.7398397528718988,0.9605430655339143,nan,0.8885572266775987,0.8629800150278039
3372,1591625597.0,1.0,nan,nan,nan,1.0
7859,1563046221.0,1.0,nan,nan,nan,1.0
9549,1582453101.0,0.9848903979224801,0.7658592848904268,nan,0.722616476396174,0.824455386403027
1610,1555496878.0,0.9945323535480185,0.8626347866854196,nan,0.7094170403587444,0.8555280601973942
891,1562919984.0,0.9472507951061574,0.8928049460081803,nan,0.3425563909774436,0.7275373773639271
8867,1587005522.0,0.86642049969956,0.8943938737176709,0.0,0.6050062752754148,0.5914551621731614
8871,1552714534.0,0.8512614467913375,0.8453074248429607,0.2790751985053713,0.6715812093356414,0.6618063198688278
7,1555253348.0,0.8862482022901458,0.9171548178505707,nan,0.8130588004959864,0.8721539402122342
5807,1571073465.0,0.03246044446328462,0.7687649651247528,0.6049552231551575,0.0,0.35154515818579873
9223,1591512621.0,0.8899888269902412,0.742914304768256,0.0,0.7702148774594408,0.6007795023044845
1579,1583005786.0,0.5032070113591852,0.42281586021505374,0.30042667052357536,0.6030512824128256,0.45737520612766
6240,1591560977.0,0.1435130956285433,0.946331163847995,nan,0.0,0.36328141982551276
4098,1588673920.0,0.99755859375,nan,nan,0.0,0.498779296875
7182,1571043592.0,0.768176633279685,0.708480133676984,0.0,0.41948836262468614,0.4740362823953388
7614,1563885567.0,0.9415228233088488,0.937902711888409,nan,0.7623194451686917,0.8805816601219831
